time_s,phase,x_cm,y_cm,vx_cm_s,vy_cm_s
9.990000000000000213e+00,3.000000000000000000e+00,2.854700806008747804e+02,4.574907402609626139e+00,-1.189847094303150925e+02,-1.696656350981658123e+00
1.000000000000000000e+01,3.000000000000000000e+00,2.842290128159363007e+02,4.570132278529976944e+00,-1.242442746505669362e+02,-5.575779796918703957e-01
1.000999999999999979e+01,3.000000000000000000e+00,2.830060908515036999e+02,4.568768839779416169e+00,-1.207913324274915112e+02,3.406922914428121563e-01
1.001999999999999957e+01,3.000000000000000000e+00,2.817641364415009093e+02,4.559570672370132804e+00,-1.259564397245836318e+02,-1.528353940173760916e+00
1.002999999999999936e+01,3.000000000000000000e+00,2.805244565562731509e+02,4.553760266671917023e+00,-1.250352066204217749e+02,-1.033972169090460635e+00
1.004000000000000092e+01,3.000000000000000000e+00,2.792756820520705219e+02,4.542234686618865425e+00,-1.245685684209479831e+02,-1.095992185625074056e+00
1.005000000000000071e+01,3.000000000000000000e+00,2.780347658139662599e+02,4.532357630283026850e+00,-1.240664201352074798e+02,-1.020682435648594844e+00
1.006000000000000050e+01,3.000000000000000000e+00,2.768204306313543270e+02,4.520546229364414081e+00,-1.194449535924960912e+02,-1.276206802412094943e+00
1.007000000000000028e+01,3.000000000000000000e+00,2.755915985028366890e+02,4.507634699210068874e+00,-1.247508973688433258e+02,-1.293105194023415505e+00
1.008000000000000007e+01,3.000000000000000000e+00,2.743627151064367808e+02,4.491044984493097303e+00,-1.237642773526082607e+02,-1.714338158117886035e+00
1.008999999999999986e+01,3.000000000000000000e+00,2.731235613430393414e+02,4.471880991729172194e+00,-1.238499406390583033e+02,-2.043690770264155798e+00
1.009999999999999964e+01,3.000000000000000000e+00,2.718791770168668904e+02,4.449227049234828257e+00,-1.245198755420982479e+02,-2.439301626115254251e+00
1.010999999999999943e+01,3.000000000000000000e+00,2.706576531125937777e+02,4.432806248884747724e+00,-1.203781137934877989e+02,-1.041626132005456284e+00
1.012000000000000099e+01,3.000000000000000000e+00,2.694156238867059301e+02,4.402576349241441811e+00,-1.246871450418939276e+02,-3.210677728434817357e+00
1.013000000000000078e+01,3.000000000000000000e+00,2.681755612545614440e+02,4.376543928169112085e+00,-1.235740979189611437e+02,-2.431752094573076395e+00
1.014000000000000057e+01,3.000000000000000000e+00,2.669681770682358319e+02,4.354138145531032400e+00,-1.186774205693671433e+02,-2.068590597331671166e+00
1.015000000000000036e+01,3.000000000000000000e+00,2.657473893527240421e+02,4.334307017514227311e+00,-1.239606865723154101e+02,-1.860396851230494697e+00
1.016000000000000014e+01,3.000000000000000000e+00,2.645243959055210325e+02,4.315680031766262026e+00,-1.237291289464147184e+02,-1.812110261881061390e+00
1.016999999999999993e+01,3.000000000000000000e+00,2.632795361916194565e+02,4.295682705531644885e+00,-1.247275012673378285e+02,-1.986030263162304799e+00
1.017999999999999972e+01,3.000000000000000000e+00,2.620309567368233843e+02,4.274825532582672061e+00,-1.247802811628630764e+02,-2.050934071249679747e+00
1.018999999999999950e+01,3.000000000000000000e+00,2.607808990370991182e+02,4.255272168000239219e+00,-1.250344423964515101e+02,-1.944211154327878832e+00
1.020000000000000107e+01,3.000000000000000000e+00,2.595402838263171930e+02,4.240274363707802863e+00,-1.247551157259015895e+02,-1.896367220058840175e+00
1.021000000000000085e+01,3.000000000000000000e+00,2.582962278307461474e+02,4.223751146853300220e+00,-1.242084271638186124e+02,-1.473267072175302284e+00
1.022000000000000064e+01,3.000000000000000000e+00,2.570753312991108714e+02,4.214372394094885621e+00,-1.203974822886132472e+02,-4.061838861283809110e-01
1.023000000000000043e+01,3.000000000000000000e+00,2.558377008235849814e+02,4.211655369250505210e+00,-1.255340613797319094e+02,-1.296212722711557463e-01
1.024000000000000021e+01,3.000000000000000000e+00,2.545991473432214320e+02,4.212781534815210449e+00,-1.244529592293212943e+02,1.520925948806727546e-01
1.025000000000000000e+01,3.000000000000000000e+00,2.533667127965595398e+02,4.209414976684437981e+00,-1.239454686551630118e+02,-4.885938684154471356e-02
1.025999999999999979e+01,3.000000000000000000e+00,2.521297427491088854e+02,4.207411928947623281e+00,-1.234806955713110881e+02,-2.587685544169725516e-01
1.026999999999999957e+01,3.000000000000000000e+00,2.508952500993344756e+02,4.205508593336007905e+00,-1.234236470710770277e+02,-1.442873952707582341e-01
1.027999999999999936e+01,3.000000000000000000e+00,2.496841584016000866e+02,4.215982924634221973e+00,-1.193299697506489565e+02,1.957617810418558424e+00
1.029000000000000092e+01,3.000000000000000000e+00,2.484620616855151809e+02,4.221682262228086735e+00,-1.240421881791897221e+02,-5.836026239561982465e-02
1.030000000000000071e+01,3.000000000000000000e+00,2.472537093724260444e+02,4.232753654749078720e+00,-1.190622696772887963e+02,1.392765053113919071e+00
1.031000000000000050e+01,3.000000000000000000e+00,2.460214749564613044e+02,4.248959509315215044e+00,-1.255618012628188467e+02,2.002409053188240584e+00
1.032000000000000028e+01,3.000000000000000000e+00,2.447924996409908260e+02,4.274358306655740236e+00,-1.210857017379587148e+02,3.013009500356942372e+00
1.033000000000000007e+01,3.000000000000000000e+00,2.435416995219028991e+02,4.305308811670898628e+00,-1.271984439638449658e+02,3.397256352849888916e+00
1.033999999999999986e+01,3.000000000000000000e+00,2.422859880349750199e+02,4.342954235020193288e+00,-1.253532905593479825e+02,3.948379253699086711e+00
1.034999999999999964e+01,3.000000000000000000e+00,2.410404098907418984e+02,4.381301335589009582e+00,-1.240324936982362374e+02,3.809870699545200079e+00
1.035999999999999943e+01,3.000000000000000000e+00,2.398061501978618821e+02,4.415761588062492748e+00,-1.230384797930642833e+02,3.168595767673104469e+00
1.037000000000000099e+01,3.000000000000000000e+00,2.385993430994861626e+02,4.446028426149449153e+00,-1.190103496461398720e+02,2.863783960697454667e+00
1.038000000000000078e+01,3.000000000000000000e+00,2.373927159575070505e+02,4.482738658657601682e+00,-1.214309742394740681e+02,4.217683873173015741e+00
1.039000000000000057e+01,3.000000000000000000e+00,2.361605707700489631e+02,4.496545695614124760e+00,-1.245554767267362308e+02,5.317872087160339101e-01
1.040000000000000036e+01,3.000000000000000000e+00,2.349180956847211803e+02,4.503016342938494176e+00,-1.236385514747898213e+02,4.880510208570630892e-01
1.041000000000000014e+01,3.000000000000000000e+00,2.336860191833325473e+02,4.506988193223337547e+00,-1.227277371401997925e+02,3.874807962192103328e-01
1.041999999999999993e+01,3.000000000000000000e+00,2.324615338895187051e+02,4.509150842657057012e+00,-1.222099790057536950e+02,2.013457321538924261e-01
1.042999999999999972e+01,3.000000000000000000e+00,2.312637768107861689e+02,4.506950488976876557e+00,-1.180455486027958756e+02,-4.754979480948332560e-01
1.043999999999999950e+01,3.000000000000000000e+00,2.300670020906106004e+02,4.515803200111069060e+00,-1.203547947721220055e+02,1.846036097146674937e+00
1.045000000000000107e+01,3.000000000000000000e+00,2.288394419256225945e+02,4.519381226166880872e+00,-1.252010389904259000e+02,-1.931039392237265950e-02
1.046000000000000085e+01,3.000000000000000000e+00,2.276132944910461902e+02,4.532141224868657225e+00,-1.208217125271787467e+02,1.839622213991806365e+00
1.047000000000000064e+01,3.000000000000000000e+00,2.263620927999783987e+02,4.529909819044219965e+00,-1.243261343736270135e+02,1.012581320254849343e-01
1.048000000000000043e+01,3.000000000000000000e+00,2.251292669827945474e+02,4.536949839170336674e+00,-1.226109988848843813e+02,9.211856295780033177e-01
1.049000000000000021e+01,3.000000000000000000e+00,2.239107606034570779e+02,4.547468039128701456e+00,-1.214880337018576597e+02,1.257042855238861945e+00
1.050000000000000000e+01,3.000000000000000000e+00,2.226957220723269018e+02,4.561713413710640985e+00,-1.214599009147234341e+02,1.522368183986188672e+00
1.050999999999999979e+01,3.000000000000000000e+00,2.215001681865392698e+02,4.588785267399910772e+00,-1.177604256579500372e+02,3.574842269369971071e+00
1.051999999999999957e+01,3.000000000000000000e+00,2.202907567002907570e+02,4.600651384713643210e+00,-1.228294970736305771e+02,1.449473319681340300e-01
1.052999999999999936e+01,3.000000000000000000e+00,2.190978270868590982e+02,4.614741257747480674e+00,-1.177867072853705679e+02,1.044414569122141145e+00
1.054000000000000092e+01,3.000000000000000000e+00,2.178823024010427787e+02,4.620834272037128265e+00,-1.235539643648742469e+02,5.507443661459017203e-01
1.055000000000000071e+01,3.000000000000000000e+00,2.166551296771221473e+02,4.625204138836737755e+00,-1.224647065973067299e+02,3.378229360053600083e-01
1.056000000000000050e+01,3.000000000000000000e+00,2.154343574254825455e+02,4.627146993351386683e+00,-1.218489312809854823e+02,1.356916698351728068e-01
1.057000000000000028e+01,3.000000000000000000e+00,2.142247467952506383e+02,4.632993852103883370e+00,-1.204871582416191131e+02,8.202016595984795710e-01
1.058000000000000007e+01,3.000000000000000000e+00,2.130194742350762453e+02,4.640372328991197115e+00,-1.204307948309105996e+02,8.543661255911056962e-01
1.058999999999999986e+01,3.000000000000000000e+00,2.118651036695937364e+02,4.652451888163062321e+00,-1.116199031091061187e+02,1.620928020786999157e+00
1.059999999999999964e+01,3.000000000000000000e+00,2.106667057354015640e+02,4.650808413601740909e+00,-1.223218417600869827e+02,-1.185377509139569741e+00
1.060999999999999943e+01,3.000000000000000000e+00,2.094591437048860882e+02,4.654775454764240372e+00,-1.217173284718149802e+02,-2.936904888836275873e-01
1.062000000000000099e+01,3.000000000000000000e+00,2.082454660230323213e+02,4.649623793511998393e+00,-1.209673593989401041e+02,-4.806566666511968844e-01
1.063000000000000078e+01,3.000000000000000000e+00,2.070422492967622361e+02,4.643378447050044322e+00,-1.198480591320592765e+02,-6.512764218363973345e-01
1.064000000000000057e+01,3.000000000000000000e+00,2.058487910171003819e+02,4.635854200029948302e+00,-1.190020433290297461e+02,-7.778371245851223303e-01
1.065000000000000036e+01,3.000000000000000000e+00,2.046827438238497905e+02,4.629582308144660097e+00,-1.150546301440308099e+02,-3.815013541048217216e-01
1.066000000000000014e+01,3.000000000000000000e+00,2.034935080001910421e+02,4.617538327081831540e+00,-1.210340329864170172e+02,-1.586482852613519290e+00
1.066999999999999993e+01,3.000000000000000000e+00,2.023110781320613398e+02,4.607776938516439991e+00,-1.162015602572233064e+02,-9.077298125888237923e-01
1.067999999999999972e+01,3.000000000000000000e+00,2.011093116551007824e+02,4.588171161813224153e+00,-1.223440791999024242e+02,-2.431019326091351296e+00
1.068999999999999950e+01,3.000000000000000000e+00,1.999030740237818122e+02,4.571772103855359148e+00,-1.206623436481726515e+02,-1.848283188665477805e+00
1.070000000000000107e+01,3.000000000000000000e+00,1.986978497130178596e+02,4.552227922026720996e+00,-1.203725196830115465e+02,-1.980980492559087480e+00
1.071000000000000085e+01,3.000000000000000000e+00,1.975154139029312432e+02,4.531457513476667920e+00,-1.166197538477656366e+02,-2.174519161530379385e+00
1.072000000000000064e+01,3.000000000000000000e+00,1.963296469541205056e+02,4.523725274450918654e+00,-1.193888088217522920e+02,1.500231407961158947e-01
1.073000000000000043e+01,3.000000000000000000e+00,1.951043661588239218e+02,4.495330020785644365e+00,-1.243544850337509473e+02,-2.925675264811177900e+00
1.074000000000000021e+01,3.000000000000000000e+00,1.938648967477668350e+02,4.471241774234250066e+00,-1.233030421056459147e+02,-2.299062816423095956e+00
1.075000000000000000e+01,3.000000000000000000e+00,1.926350515816574216e+02,4.447687322705178303e+00,-1.225783466435918427e+02,-2.417960079750335556e+00
1.075999999999999979e+01,3.000000000000000000e+00,1.914148882681693351e+02,4.418112559581701682e+00,-1.217062816171428778e+02,-3.276719396477623114e+00
1.076999999999999957e+01,3.000000000000000000e+00,1.902255063491955411e+02,4.381339773640782198e+00,-1.169500407403247806e+02,-4.180149442361408951e+00
1.077999999999999936e+01,3.000000000000000000e+00,1.890446451859319836e+02,4.356726217350221475e+00,-1.166041378619742801e+02,-1.925741903368516361e+00
1.079000000000000092e+01,3.000000000000000000e+00,1.878448438778897867e+02,4.325502263775348410e+00,-1.218397636096078145e+02,-3.536023894337672502e+00
1.080000000000000071e+01,3.000000000000000000e+00,1.866475516463889903e+02,4.297672624089686977e+00,-1.207845946595275279e+02,-3.120099995429412854e+00
1.081000000000000050e+01,3.000000000000000000e+00,1.854342110973093440e+02,4.266143721455032178e+00,-1.214293295607599816e+02,-3.039757614852672596e+00
1.082000000000000028e+01,3.000000000000000000e+00,1.842173832416002313e+02,4.236147302733921371e+00,-1.216529033767361341e+02,-2.951239888021453872e+00
1.083000000000000007e+01,3.000000000000000000e+00,1.830060828469388525e+02,4.207825188938796757e+00,-1.209113641992051384e+02,-2.847552973044344959e+00
1.083999999999999986e+01,3.000000000000000000e+00,1.818021420743665431e+02,4.178574387211276608e+00,-1.200086537345092381e+02,-2.970566046143954253e+00
1.084999999999999964e+01,3.000000000000000000e+00,1.806272798443035867e+02,4.141221973080119412e+00,-1.157099781584660008e+02,-4.280232891857639999e+00
1.085999999999999943e+01,3.000000000000000000e+00,1.794260739526919792e+02,4.107934410623035326e+00,-1.210302611006157463e+02,-3.265509983423371843e+00
1.087000000000000099e+01,3.000000000000000000e+00,1.782310912638285174e+02,4.077424499878782527e+00,-1.181644429007402408e+02,-2.837140061633910193e+00
1.088000000000000078e+01,3.000000000000000000e+00,1.770042123357785897e+02,4.042521867138900937e+00,-1.247287884074825399e+02,-3.878841480598692382e+00
1.089000000000000057e+01,3.000000000000000000e+00,1.757857713560123329e+02,4.010449714050326797e+00,-1.198197202977112852e+02,-2.794038046666993402e+00
1.090000000000000036e+01,3.000000000000000000e+00,1.745380097040629153e+02,3.970747978570366765e+00,-1.245119796454876138e+02,-3.528596915428647840e+00
1.091000000000000014e+01,3.000000000000000000e+00,1.732977025191339067e+02,3.938271127019223883e+00,-1.238005928457842799e+02,-3.127488193455143506e+00
1.091999999999999993e+01,3.000000000000000000e+00,1.720651264775822824e+02,3.905245328017648010e+00,-1.228938102141586199e+02,-3.327757395828004228e+00
1.092999999999999972e+01,3.000000000000000000e+00,1.708401664505603605e+02,3.868788307822458084e+00,-1.222400820246507749e+02,-3.838742048785706462e+00
1.093999999999999950e+01,3.000000000000000000e+00,1.696676952718098619e+02,3.827471548595219542e+00,-1.136160497441852471e+02,-4.404644524775203074e+00
1.095000000000000107e+01,3.000000000000000000e+00,1.684518301124433037e+02,3.778854838440683039e+00,-1.263024327429469906e+02,-5.199333607335622887e+00
1.096000000000000085e+01,3.000000000000000000e+00,1.672290547076598841e+02,3.730782516349674172e+00,-1.203347617199742103e+02,-4.788304673369512265e+00
1.097000000000000064e+01,3.000000000000000000e+00,1.659837503729963544e+02,3.671368013055479995e+00,-1.239454156063921602e+02,-5.909612038019420588e+00
1.098000000000000043e+01,3.000000000000000000e+00,1.647527190734201099e+02,3.616946133764301852e+00,-1.227496624891640380e+02,-5.287266256484477012e+00
1.099000000000000021e+01,3.000000000000000000e+00,1.635272611037644310e+02,3.567862684736819556e+00,-1.224240666666726725e+02,-4.597028599127249926e+00
1.100000000000000000e+01,3.000000000000000000e+00,1.623010822656009111e+02,3.524580264698840004e+00,-1.227185187207582686e+02,-4.072185219196485129e+00
1.100999999999999979e+01,3.000000000000000000e+00,1.610962764952722353e+02,3.472489002327671326e+00,-1.186902164847304562e+02,-5.744786441700737711e+00
1.101999999999999957e+01,3.000000000000000000e+00,1.599008105915331726e+02,3.436559783753018849e+00,-1.197173591578562650e+02,-2.521699431815866088e+00
1.102999999999999936e+01,3.000000000000000000e+00,1.586651330630549239e+02,3.389054423481142830e+00,-1.239963988051509460e+02,-4.896771642481787090e+00
1.104000000000000092e+01,3.000000000000000000e+00,1.574278105308298450e+02,3.344090018235254647e+00,-1.234635146185130878e+02,-4.533576845779963449e+00
1.105000000000000071e+01,3.000000000000000000e+00,1.561919886459849351e+02,3.299160149617450521e+00,-1.235173284794576603e+02,-4.638748562152533950e+00
1.106000000000000050e+01,3.000000000000000000e+00,1.549589229813398106e+02,3.248821799465579474e+00,-1.233198022646866008e+02,-5.340113511467327712e+00
